,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance,CfExternalRiskEstimate,CfMSinceOldestTradeOpen,CfMSinceMostRecentTradeOpen,CfAverageMInFile,CfNumSatisfactoryTrades,CfNumTrades60Ever2DerogPubRec,CfNumTrades90Ever2DerogPubRec,CfPercentTradesNeverDelq,CfMSinceMostRecentDelq,CfMaxDelq2PublicRecLast12M,CfMaxDelqEver,CfNumTotalTrades,CfNumTradesOpeninLast12M,CfPercentInstallTrades,CfMSinceMostRecentInqexcl7days,CfNumInqLast6M,CfNumInqLast6Mexcl7days,CfNetFractionRevolvingBurden,CfNetFractionInstallBurden,CfNumRevolvingTradesWBalance,CfNumInstallTradesWBalance,CfNumBank2NatlTradesWHighUtilization,CfPercentTradesWBalance,GoalScore,GoalValue,GoalName,method,model
0,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-7.0,7.0,-9.0,-9.0,4.0,2.0,0.0,-9.0,-9.0,-9.0,12.0,-9.0,-9.0,4.0,0.0,0.905239220786624,1,RiskPerformance,DiCE-genetic,MLP
0,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,1,-9.0,-9.0,-9.0,4.0,-9.0,-9.0,-9.0,-9.0,-7.0,7.0,-9.0,-9.0,4.0,-9.0,12.0,4.0,4.0,-9.0,-9.0,4.0,2.0,-9.0,1.0,0.6449368686251694,1,RiskPerformance,DiCE-genetic,MLP
0,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,1,0.0,67.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-7.0,6.0,-9.0,6.0,4.0,-9.0,0.0,0.0,-9.0,-9.0,5.0,-9.0,4.0,2.0,0.0,0.8746984132026456,1,RiskPerformance,DiCE-genetic,MLP
0,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,7.0,6.0,-9.0,4.0,0.0,0.0,-9.0,-9.0,-9.0,5.0,-9.0,-9.0,3.0,-9.0,0.8994129841329724,1,RiskPerformance,DiCE-genetic,MLP
0,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,1,-9.0,81.0,-9.0,14.0,-9.0,-9.0,0.0,1.0,-7.0,7.0,-9.0,-9.0,18.0,1.0,-9.0,-9.0,-9.0,0.0,0.0,4.0,2.0,3.0,-9.0,0.7348740964940584,1,RiskPerformance,DiCE-genetic,MLP
0,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,1,-9.0,-9.0,-9.0,-9.0,64.0,0.0,1.0,-9.0,-9.0,7.0,6.0,-9.0,-9.0,-9.0,0.0,0.0,-9.0,-9.0,1.0,-9.0,-9.0,1.0,-9.0,0.743215124320449,1,RiskPerformance,DiCE-genetic,MLP
0,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,1,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-7.0,7.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,2.0,-9.0,-9.0,2.0,3.0,-9.0,0.9153278798059162,1,RiskPerformance,DiCE-genetic,MLP
0,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,1,-9.0,-9.0,-9.0,11.0,-9.0,0.0,0.0,0.0,-7.0,7.0,7.0,-9.0,-9.0,1.0,14.0,10.0,1.0,-9.0,-9.0,-9.0,3.0,-9.0,2.0,0.6391200449155294,1,RiskPerformance,DiCE-genetic,MLP
0,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,1,-9.0,77.0,-9.0,-9.0,16.0,-9.0,0.0,0.0,-7.0,-9.0,-9.0,-9.0,-9.0,0.0,0.0,-9.0,3.0,1.0,-9.0,4.0,2.0,2.0,0.0,0.698532555346871,1,RiskPerformance,DiCE-genetic,MLP
0,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,1,-9.0,-9.0,-9.0,5.0,-9.0,-9.0,0.0,0.0,-7.0,7.0,-9.0,-9.0,4.0,4.0,0.0,-9.0,1.0,1.0,36.0,-8.0,-9.0,-9.0,-9.0,0.8342412509202923,1,RiskPerformance,DiCE-genetic,MLP
0,70,142,9,47,16,0,0,100,-7,7,8,16,4,19,0,2,2,30,55,4,2,1,55,1,-9.0,71.0,-9.0,2.0,49.0,-9.0,0.0,-9.0,-9.0,7.0,7.0,8.0,4.0,2.0,0.0,-9.0,-9.0,2.0,13.0,-9.0,8.0,-9.0,1.0,0.8506697321371648,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,68.0,-9.0,13.0,32.0,0.0,0.0,0.0,-7.0,7.0,-9.0,8.0,12.0,0.0,3.0,3.0,-9.0,-9.0,33.0,8.0,1.0,3.0,-9.0,0.7003790688973606,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,81.0,-9.0,8.0,32.0,0.0,1.0,-9.0,-7.0,7.0,6.0,5.0,16.0,1.0,3.0,-7.0,-9.0,3.0,7.0,8.0,2.0,2.0,0.0,0.7015171367722969,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,74.0,-9.0,3.0,-9.0,0.0,0.0,3.0,-7.0,7.0,4.0,-9.0,12.0,0.0,3.0,-9.0,-9.0,1.0,-9.0,-9.0,5.0,2.0,0.0,0.8941331809588994,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,68.0,-9.0,2.0,-9.0,0.0,0.0,-9.0,-7.0,7.0,-9.0,5.0,12.0,5.0,3.0,-9.0,-9.0,-9.0,11.0,8.0,-9.0,2.0,-9.0,0.8015493049407062,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,1.0,69.0,-9.0,2.0,70.0,0.0,0.0,0.0,-7.0,7.0,6.0,6.0,12.0,1.0,3.0,-7.0,0.0,-9.0,41.0,-9.0,-9.0,2.0,1.0,0.7837651669067223,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,48.0,0.0,0.0,0.0,-7.0,7.0,6.0,6.0,12.0,2.0,3.0,-9.0,1.0,-9.0,66.0,-9.0,2.0,1.0,-9.0,0.510891484269247,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,61.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,7.0,7.0,8.0,15.0,4.0,3.0,-9.0,2.0,-9.0,27.0,8.0,4.0,2.0,-9.0,0.7757796778261429,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,1.0,73.0,-9.0,17.0,-9.0,-9.0,0.0,0.0,-7.0,7.0,6.0,8.0,12.0,0.0,3.0,5.0,-9.0,-9.0,13.0,8.0,3.0,4.0,1.0,0.8564555092692856,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,1.0,73.0,-9.0,7.0,57.0,0.0,0.0,1.0,-9.0,7.0,7.0,6.0,12.0,3.0,3.0,0.0,1.0,0.0,6.0,-9.0,4.0,4.0,0.0,0.7626983605607046,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,1.0,-9.0,-7.0,7.0,4.0,-9.0,12.0,0.0,3.0,-9.0,5.0,1.0,30.0,-9.0,-9.0,2.0,0.0,0.5402364950341474,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,79.0,-9.0,1.0,-9.0,0.0,-9.0,0.0,-7.0,7.0,4.0,-9.0,12.0,3.0,3.0,0.0,-9.0,-9.0,-9.0,8.0,3.0,-9.0,1.0,0.6009553082123522,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,71.0,-9.0,-9.0,32.0,0.0,-9.0,0.0,-7.0,7.0,6.0,6.0,-9.0,2.0,3.0,4.0,2.0,0.0,57.0,8.0,-9.0,3.0,-9.0,0.6510292933240087,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,32.0,0.0,0.0,-9.0,-7.0,7.0,-9.0,-9.0,12.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,0.7663343651480338,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,1.0,-9.0,-9.0,1.0,-9.0,-9.0,0.0,-9.0,-7.0,7.0,6.0,3.0,16.0,7.0,3.0,-9.0,0.0,0.0,28.0,8.0,7.0,3.0,0.0,0.7040488713887108,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,32.0,0.0,-9.0,-9.0,-7.0,7.0,-9.0,-9.0,12.0,-9.0,3.0,-9.0,-9.0,1.0,-9.0,-9.0,-9.0,2.0,1.0,0.8637015167213213,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,77.0,-9.0,-9.0,-9.0,0.0,0.0,0.0,71.0,7.0,7.0,6.0,12.0,-9.0,21.0,-9.0,0.0,1.0,-9.0,8.0,-9.0,2.0,-9.0,0.6266697012712679,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,65.0,-9.0,3.0,51.0,0.0,0.0,0.0,-7.0,7.0,6.0,6.0,-9.0,3.0,3.0,0.0,0.0,0.0,12.0,8.0,-9.0,6.0,-9.0,0.6376957923238035,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,0.0,-9.0,-7.0,-9.0,7.0,-9.0,12.0,-9.0,3.0,-9.0,-9.0,-9.0,21.0,-9.0,3.0,2.0,-9.0,0.7205042620592488,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,32.0,0.0,-9.0,-9.0,-7.0,7.0,7.0,-9.0,12.0,-9.0,-9.0,-9.0,-9.0,1.0,27.0,-9.0,-9.0,2.0,1.0,0.7080414270620837,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,75.0,-9.0,10.0,32.0,0.0,-9.0,3.0,-9.0,7.0,7.0,-9.0,12.0,-9.0,3.0,-9.0,1.0,1.0,3.0,-9.0,5.0,-9.0,-9.0,0.9212038569596696,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,65.0,-9.0,3.0,51.0,-9.0,0.0,-9.0,-9.0,7.0,7.0,6.0,13.0,3.0,3.0,0.0,0.0,0.0,12.0,8.0,3.0,6.0,-9.0,0.7037530335688409,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,-9.0,-9.0,1.0,-9.0,-9.0,0.0,0.0,-7.0,7.0,6.0,-9.0,12.0,2.0,3.0,-7.0,0.0,0.0,16.0,-9.0,4.0,-9.0,0.0,0.7992624201065595,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,72.0,-9.0,10.0,-9.0,-9.0,0.0,3.0,-7.0,-9.0,4.0,8.0,12.0,-9.0,3.0,-9.0,-9.0,-9.0,3.0,8.0,3.0,2.0,-9.0,0.6270723520301488,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,39.0,0.0,0.0,-9.0,-7.0,7.0,6.0,-9.0,12.0,-9.0,-9.0,-9.0,-9.0,0.0,42.0,-9.0,2.0,-9.0,-9.0,0.7092780039627392,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,77.0,-9.0,3.0,-9.0,-9.0,0.0,0.0,-7.0,3.0,-9.0,6.0,12.0,-9.0,3.0,-9.0,0.0,-9.0,-9.0,8.0,-9.0,2.0,-9.0,0.6318048213495701,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,32.0,0.0,-9.0,0.0,-7.0,7.0,7.0,-9.0,12.0,-9.0,3.0,-9.0,-9.0,1.0,-9.0,-9.0,-9.0,-9.0,1.0,0.776483581527253,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,66.0,-9.0,2.0,73.0,0.0,2.0,0.0,-9.0,7.0,7.0,8.0,12.0,2.0,24.0,0.0,-9.0,-9.0,-9.0,8.0,0.0,1.0,0.0,0.6781393611223124,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,4.0,32.0,-9.0,0.0,-9.0,-9.0,7.0,6.0,6.0,12.0,0.0,3.0,0.0,-9.0,0.0,-9.0,-9.0,-9.0,1.0,-9.0,0.8752772498627084,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,69.0,-9.0,4.0,-9.0,0.0,0.0,-9.0,-7.0,-7.0,7.0,-9.0,-9.0,4.0,3.0,0.0,0.0,-9.0,24.0,-9.0,6.0,2.0,-9.0,0.6153427354498026,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,7.0,-9.0,-9.0,0.0,-9.0,-7.0,7.0,6.0,6.0,12.0,-9.0,3.0,-9.0,0.0,-9.0,62.0,-9.0,-9.0,1.0,-9.0,0.9052239825585195,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,72.0,-9.0,4.0,32.0,-9.0,0.0,0.0,-7.0,-7.0,-9.0,-9.0,12.0,-9.0,3.0,0.0,2.0,2.0,22.0,-9.0,-9.0,2.0,1.0,0.6993589256099729,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,32.0,0.0,0.0,0.0,-9.0,-7.0,6.0,-9.0,12.0,-9.0,3.0,-9.0,-9.0,-9.0,-9.0,-9.0,5.0,3.0,2.0,0.6316636448511622,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,75.0,-9.0,-9.0,-9.0,0.0,0.0,0.0,-7.0,-7.0,4.0,-9.0,12.0,1.0,3.0,0.0,-9.0,0.0,5.0,-9.0,7.0,4.0,-9.0,0.5140169220358334,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-7.0,7.0,-9.0,6.0,12.0,-9.0,3.0,-9.0,-9.0,3.0,27.0,-9.0,-9.0,2.0,0.0,0.9057368909247441,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,10.0,55.0,0.0,-9.0,-9.0,-7.0,7.0,-9.0,-9.0,12.0,-9.0,3.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,1.0,0.8687430159009218,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,48.0,0.0,-9.0,-9.0,-7.0,7.0,-9.0,6.0,12.0,-9.0,18.0,-9.0,-9.0,-9.0,-9.0,8.0,-9.0,2.0,-9.0,0.7389983075951166,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,75.0,-9.0,1.0,32.0,0.0,0.0,0.0,-7.0,-7.0,7.0,-9.0,-9.0,-9.0,3.0,-9.0,-9.0,1.0,15.0,8.0,5.0,5.0,2.0,0.860323266157532,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,-9.0,-9.0,4.0,59.0,0.0,0.0,1.0,-7.0,7.0,-9.0,8.0,12.0,-9.0,17.0,0.0,1.0,3.0,23.0,-9.0,2.0,-9.0,1.0,0.7785959870658833,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,54.0,-9.0,1.0,0.0,-9.0,7.0,1.0,-9.0,12.0,1.0,3.0,0.0,0.0,-9.0,42.0,-9.0,2.0,2.0,-9.0,0.7933055182512947,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,32.0,0.0,-9.0,-9.0,-7.0,7.0,6.0,-9.0,14.0,2.0,3.0,-9.0,-9.0,-9.0,-9.0,-9.0,3.0,-9.0,1.0,0.8029983993373893,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,35.0,-9.0,0.0,0.0,-9.0,7.0,6.0,8.0,-9.0,-9.0,3.0,0.0,-9.0,-9.0,34.0,-9.0,6.0,2.0,-9.0,0.9105612225750824,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,66.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,-7.0,7.0,-9.0,6.0,12.0,3.0,3.0,-9.0,0.0,-9.0,-9.0,-9.0,0.0,3.0,-9.0,0.8216855954284156,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,65.0,-9.0,3.0,-9.0,0.0,-9.0,-9.0,-9.0,7.0,7.0,-9.0,12.0,-9.0,3.0,-9.0,0.0,0.0,-9.0,-9.0,4.0,6.0,-9.0,0.8738207143450318,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,70.0,-9.0,-9.0,-9.0,0.0,0.0,0.0,-7.0,-7.0,7.0,-9.0,12.0,2.0,18.0,-9.0,2.0,2.0,29.0,-9.0,9.0,3.0,-9.0,0.7420340962974308,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,-9.0,-9.0,30.0,32.0,0.0,0.0,0.0,-9.0,-9.0,7.0,-9.0,4.0,1.0,3.0,-9.0,1.0,1.0,-9.0,-8.0,5.0,2.0,0.0,0.7506167953751072,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,1.0,63.0,-9.0,7.0,-9.0,0.0,-9.0,2.0,-9.0,7.0,7.0,2.0,-9.0,-9.0,3.0,-9.0,2.0,-9.0,0.0,-9.0,4.0,2.0,1.0,0.9269223534627562,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,4.0,32.0,-9.0,0.0,0.0,-7.0,-7.0,6.0,-9.0,12.0,-9.0,3.0,0.0,-9.0,3.0,34.0,-9.0,-9.0,2.0,1.0,0.5413463255953812,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,77.0,-9.0,5.0,-9.0,-9.0,0.0,2.0,-7.0,-8.0,-9.0,2.0,12.0,3.0,16.0,-7.0,2.0,3.0,26.0,8.0,4.0,2.0,-9.0,0.5238277603809218,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,1.0,74.0,-9.0,1.0,49.0,0.0,2.0,0.0,-7.0,7.0,-9.0,6.0,-9.0,-9.0,3.0,-7.0,0.0,0.0,0.0,8.0,3.0,3.0,-9.0,0.8794838371507417,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,6.0,32.0,0.0,0.0,0.0,-9.0,7.0,-9.0,-9.0,12.0,0.0,-9.0,-9.0,0.0,-9.0,24.0,-9.0,2.0,-9.0,-9.0,0.831132588755563,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,77.0,-9.0,-9.0,67.0,0.0,-9.0,1.0,-9.0,-9.0,7.0,8.0,12.0,1.0,3.0,-9.0,-9.0,0.0,-9.0,8.0,7.0,2.0,1.0,0.6989036450514488,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,0.0,65.0,-9.0,1.0,62.0,-9.0,0.0,0.0,80.0,7.0,-9.0,6.0,12.0,2.0,3.0,0.0,-9.0,1.0,42.0,8.0,5.0,5.0,-9.0,0.767890354386413,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,3.0,-9.0,-9.0,0.0,0.0,-7.0,7.0,6.0,5.0,9.0,0.0,3.0,19.0,-9.0,-9.0,12.0,-9.0,-9.0,2.0,0.0,0.5607985005226038,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,6.0,-9.0,-9.0,-9.0,-9.0,-7.0,7.0,6.0,-9.0,12.0,-9.0,3.0,-7.0,-9.0,-9.0,-9.0,8.0,-9.0,1.0,1.0,0.764358448354839,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,0.0,-7.0,7.0,6.0,-9.0,-9.0,3.0,3.0,-9.0,-9.0,0.0,-9.0,13.0,6.0,6.0,0.0,0.7116957704237833,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,7.0,7.0,-9.0,12.0,-9.0,3.0,0.0,0.0,-9.0,71.0,-9.0,9.0,-9.0,-9.0,0.5122994736407809,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,7.0,6.0,8.0,-9.0,-9.0,3.0,-9.0,-9.0,-9.0,-9.0,-9.0,6.0,2.0,-9.0,0.9630729531439417,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-9.0,-7.0,7.0,-9.0,-9.0,12.0,2.0,3.0,0.0,-9.0,-9.0,66.0,-9.0,5.0,-9.0,0.0,0.6770439044860301,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,-9.0,8.0,-9.0,0.0,5.0,0.0,73.0,7.0,-9.0,-9.0,12.0,1.0,18.0,-9.0,2.0,-9.0,-9.0,8.0,2.0,3.0,-9.0,0.728663509832182,1,RiskPerformance,DiCE-genetic,MLP
0,61,113,3,29,32,0,0,100,-7,7,8,33,12,28,3,2,2,36,72,8,6,2,54,0,-9.0,-9.0,61.0,-9.0,-9.0,-9.0,0.0,0.0,-7.0,7.0,7.0,8.0,-9.0,-9.0,3.0,-9.0,-9.0,-9.0,25.0,-8.0,4.0,2.0,-9.0,0.6665537261752889,1,RiskPerformance,DiCE-genetic,MLP
